OBJECTID,ISO_CODE,COUNTRY_NAME,Date_epicrv,NewCase,TotalCase,NewDeath,TotalDeath
1064,BMU,Bermuda,2020-03-23T00:00:00.000Z,0,2,0,0
1065,BMU,Bermuda,2020-03-24T00:00:00.000Z,4,6,0,0
1066,BMU,Bermuda,2020-03-25T00:00:00.000Z,0,6,0,0
1067,BMU,Bermuda,2020-03-26T00:00:00.000Z,1,7,0,0
1068,BMU,Bermuda,2020-03-27T00:00:00.000Z,0,7,0,0
1069,BMU,Bermuda,2020-03-28T00:00:00.000Z,8,15,0,0
1070,BMU,Bermuda,2020-03-29T00:00:00.000Z,2,17,0,0
1071,BMU,Bermuda,2020-03-30T00:00:00.000Z,5,22,0,0
1072,BMU,Bermuda,2020-03-31T00:00:00.000Z,0,22,0,0
1073,BMU,Bermuda,2020-04-01T00:00:00.000Z,5,27,0,0
1074,BMU,Bermuda,2020-04-02T00:00:00.000Z,5,32,0,0
1075,BMU,Bermuda,2020-04-03T00:00:00.000Z,0,32,0,0
1076,BMU,Bermuda,2020-04-04T00:00:00.000Z,3,35,0,0
1077,BMU,Bermuda,2020-04-05T00:00:00.000Z,0,35,0,0
1078,BMU,Bermuda,2020-04-06T00:00:00.000Z,2,37,0,0
1079,BMU,Bermuda,2020-04-07T00:00:00.000Z,0,37,0,0
1080,BMU,Bermuda,2020-04-08T00:00:00.000Z,2,39,2,2
1081,BMU,Bermuda,2020-04-09T00:00:00.000Z,0,39,0,2
1082,BMU,Bermuda,2020-04-10T00:00:00.000Z,0,39,1,3
1083,BMU,Bermuda,2020-04-11T00:00:00.000Z,9,48,1,4
1084,BMU,Bermuda,2020-04-12T00:00:00.000Z,0,48,0,4
1085,BMU,Bermuda,2020-04-13T00:00:00.000Z,2,50,0,4
1086,BMU,Bermuda,2020-04-14T00:00:00.000Z,7,57,0,4
1087,BMU,Bermuda,2020-04-15T00:00:00.000Z,0,57,1,5
1088,BMU,Bermuda,2020-04-16T00:00:00.000Z,0,57,0,5
1089,BMU,Bermuda,2020-04-17T00:00:00.000Z,24,81,0,5
1090,BMU,Bermuda,2020-04-18T00:00:00.000Z,2,83,0,5
1091,BMU,Bermuda,2020-04-19T00:00:00.000Z,0,83,0,5
1092,BMU,Bermuda,2020-04-20T00:00:00.000Z,3,86,0,5
1093,BMU,Bermuda,2020-04-21T00:00:00.000Z,0,86,0,5
1094,BMU,Bermuda,2020-04-22T00:00:00.000Z,0,86,0,5
1095,BMU,Bermuda,2020-04-23T00:00:00.000Z,12,98,0,5
1096,BTN,Bhutan,2020-03-06T00:00:00.000Z,1,1,0,0
1097,BTN,Bhutan,2020-03-07T00:00:00.000Z,0,1,0,0
1098,BTN,Bhutan,2020-03-08T00:00:00.000Z,0,1,0,0
1099,BTN,Bhutan,2020-03-09T00:00:00.000Z,0,1,0,0
1100,BTN,Bhutan,2020-03-10T00:00:00.000Z,0,1,0,0
1101,BTN,Bhutan,2020-03-11T00:00:00.000Z,0,1,0,0
1102,BTN,Bhutan,2020-03-12T00:00:00.000Z,0,1,0,0
1103,BTN,Bhutan,2020-03-13T00:00:00.000Z,0,1,0,0
1104,BTN,Bhutan,2020-03-14T00:00:00.000Z,0,1,0,0
1105,BTN,Bhutan,2020-03-15T00:00:00.000Z,0,1,0,0
1106,BTN,Bhutan,2020-03-16T00:00:00.000Z,0,1,0,0
1107,BTN,Bhutan,2020-03-17T00:00:00.000Z,0,1,0,0
1108,BTN,Bhutan,2020-03-18T00:00:00.000Z,0,1,0,0
1109,BTN,Bhutan,2020-03-19T00:00:00.000Z,1,2,0,0
1110,BTN,Bhutan,2020-03-20T00:00:00.000Z,0,2,0,0
1111,BTN,Bhutan,2020-03-21T00:00:00.000Z,0,2,0,0
1112,BTN,Bhutan,2020-03-22T00:00:00.000Z,0,2,0,0
1113,BTN,Bhutan,2020-03-23T00:00:00.000Z,0,2,0,0
1114,BTN,Bhutan,2020-03-24T00:00:00.000Z,0,2,0,0
1115,BTN,Bhutan,2020-03-25T00:00:00.000Z,0,2,0,0
1116,BTN,Bhutan,2020-03-26T00:00:00.000Z,1,3,0,0
1117,BTN,Bhutan,2020-03-27T00:00:00.000Z,0,3,0,0
1118,BTN,Bhutan,2020-03-28T00:00:00.000Z,0,3,0,0
1119,BTN,Bhutan,2020-03-29T00:00:00.000Z,0,3,0,0
1120,BTN,Bhutan,2020-03-30T00:00:00.000Z,1,4,0,0
1121,BTN,Bhutan,2020-03-31T00:00:00.000Z,0,4,0,0
1122,BTN,Bhutan,2020-04-01T00:00:00.000Z,0,4,0,0
1123,BTN,Bhutan,2020-04-02T00:00:00.000Z,1,5,0,0
1124,BTN,Bhutan,2020-04-03T00:00:00.000Z,0,5,0,0
1125,BTN,Bhutan,2020-04-04T00:00:00.000Z,0,5,0,0
1126,BTN,Bhutan,2020-04-05T00:00:00.000Z,0,5,0,0
1127,BTN,Bhutan,2020-04-06T00:00:00.000Z,0,5,0,0
1128,BTN,Bhutan,2020-04-07T00:00:00.000Z,0,5,0,0
1129,BTN,Bhutan,2020-04-08T00:00:00.000Z,0,5,0,0
1130,BTN,Bhutan,2020-04-09T00:00:00.000Z,0,5,0,0
1131,BTN,Bhutan,2020-04-10T00:00:00.000Z,0,5,0,0
1132,BTN,Bhutan,2020-04-11T00:00:00.000Z,0,5,0,0
1133,BTN,Bhutan,2020-04-12T00:00:00.000Z,0,5,0,0
1134,BTN,Bhutan,2020-04-13T00:00:00.000Z,0,5,0,0
1135,BTN,Bhutan,2020-04-14T00:00:00.000Z,0,5,0,0
1136,BTN,Bhutan,2020-04-15T00:00:00.000Z,0,5,0,0
1137,BTN,Bhutan,2020-04-16T00:00:00.000Z,0,5,0,0
1138,BTN,Bhutan,2020-04-17T00:00:00.000Z,0,5,0,0
1139,BTN,Bhutan,2020-04-18T00:00:00.000Z,0,5,0,0
1140,BTN,Bhutan,2020-04-19T00:00:00.000Z,0,5,0,0
1141,BTN,Bhutan,2020-04-20T00:00:00.000Z,0,5,0,0
1142,BTN,Bhutan,2020-04-21T00:00:00.000Z,1,6,0,0
1143,BTN,Bhutan,2020-04-22T00:00:00.000Z,0,6,0,0
1144,BTN,Bhutan,2020-04-23T00:00:00.000Z,0,6,0,0
1145,BOL,Bolivia (Plurinational State of),2020-03-11T00:00:00.000Z,2,2,0,0
1146,BOL,Bolivia (Plurinational State of),2020-03-12T00:00:00.000Z,0,2,0,0
1147,BOL,Bolivia (Plurinational State of),2020-03-13T00:00:00.000Z,1,3,0,0
1148,BOL,Bolivia (Plurinational State of),2020-03-14T00:00:00.000Z,0,3,0,0
1149,BOL,Bolivia (Plurinational State of),2020-03-15T00:00:00.000Z,0,3,0,0
1150,BOL,Bolivia (Plurinational State of),2020-03-16T00:00:00.000Z,8,11,0,0
1151,BOL,Bolivia (Plurinational State of),2020-03-17T00:00:00.000Z,0,11,0,0
1152,BOL,Bolivia (Plurinational State of),2020-03-18T00:00:00.000Z,1,12,0,0
1153,BOL,Bolivia (Plurinational State of),2020-03-19T00:00:00.000Z,3,15,0,0
1154,BOL,Bolivia (Plurinational State of),2020-03-20T00:00:00.000Z,1,16,0,0
1155,BOL,Bolivia (Plurinational State of),2020-03-21T00:00:00.000Z,3,19,0,0
1156,BOL,Bolivia (Plurinational State of),2020-03-22T00:00:00.000Z,0,19,0,0
1157,BOL,Bolivia (Plurinational State of),2020-03-23T00:00:00.000Z,5,24,0,0
1158,BOL,Bolivia (Plurinational State of),2020-03-24T00:00:00.000Z,4,28,0,0
1159,BOL,Bolivia (Plurinational State of),2020-03-25T00:00:00.000Z,0,28,0,0
1160,BOL,Bolivia (Plurinational State of),2020-03-26T00:00:00.000Z,11,39,0,0
1161,BOL,Bolivia (Plurinational State of),2020-03-27T00:00:00.000Z,0,39,0,0
1162,BOL,Bolivia (Plurinational State of),2020-03-28T00:00:00.000Z,22,61,0,0
1163,BOL,Bolivia (Plurinational State of),2020-03-29T00:00:00.000Z,13,74,0,0
1164,BOL,Bolivia (Plurinational State of),2020-03-30T00:00:00.000Z,0,74,0,0
1165,BOL,Bolivia (Plurinational State of),2020-03-31T00:00:00.000Z,23,97,5,5
1166,BOL,Bolivia (Plurinational State of),2020-04-01T00:00:00.000Z,10,107,1,6
1167,BOL,Bolivia (Plurinational State of),2020-04-02T00:00:00.000Z,8,115,1,7
1168,BOL,Bolivia (Plurinational State of),2020-04-03T00:00:00.000Z,8,123,1,8
1169,BOL,Bolivia (Plurinational State of),2020-04-04T00:00:00.000Z,9,132,1,9
1170,BOL,Bolivia (Plurinational State of),2020-04-05T00:00:00.000Z,7,139,1,10
1171,BOL,Bolivia (Plurinational State of),2020-04-06T00:00:00.000Z,18,157,0,10
1172,BOL,Bolivia (Plurinational State of),2020-04-07T00:00:00.000Z,26,183,1,11
1173,BOL,Bolivia (Plurinational State of),2020-04-08T00:00:00.000Z,11,194,3,14
1174,BOL,Bolivia (Plurinational State of),2020-04-09T00:00:00.000Z,16,210,1,15
1175,BOL,Bolivia (Plurinational State of),2020-04-10T00:00:00.000Z,54,264,3,18
1176,BOL,Bolivia (Plurinational State of),2020-04-11T00:00:00.000Z,4,268,1,19
1177,BOL,Bolivia (Plurinational State of),2020-04-12T00:00:00.000Z,7,275,1,20
1178,BOL,Bolivia (Plurinational State of),2020-04-13T00:00:00.000Z,25,300,4,24
1179,BOL,Bolivia (Plurinational State of),2020-04-14T00:00:00.000Z,30,330,3,27
1180,BOL,Bolivia (Plurinational State of),2020-04-15T00:00:00.000Z,24,354,1,28
1181,BOL,Bolivia (Plurinational State of),2020-04-16T00:00:00.000Z,43,397,0,28
1182,BOL,Bolivia (Plurinational State of),2020-04-17T00:00:00.000Z,44,441,1,29
1183,BOL,Bolivia (Plurinational State of),2020-04-18T00:00:00.000Z,24,465,2,31
1184,BOL,Bolivia (Plurinational State of),2020-04-19T00:00:00.000Z,28,493,0,31
1185,BOL,Bolivia (Plurinational State of),2020-04-20T00:00:00.000Z,27,520,1,32
1186,BOL,Bolivia (Plurinational State of),2020-04-21T00:00:00.000Z,44,564,1,33
1187,BOL,Bolivia (Plurinational State of),2020-04-22T00:00:00.000Z,34,598,1,34
1188,BOL,Bolivia (Plurinational State of),2020-04-23T00:00:00.000Z,11,609,3,37
1189,BES,"Bonaire, Sint Eustatius and Saba",2020-04-04T00:00:00.000Z,2,2,0,0
1190,BES,"Bonaire, Sint Eustatius and Saba",2020-04-05T00:00:00.000Z,0,2,0,0
1191,BES,"Bonaire, Sint Eustatius and Saba",2020-04-06T00:00:00.000Z,0,2,0,0
1192,BES,"Bonaire, Sint Eustatius and Saba",2020-04-07T00:00:00.000Z,0,2,0,0
1193,BES,"Bonaire, Sint Eustatius and Saba",2020-04-08T00:00:00.000Z,0,2,0,0
1194,BES,"Bonaire, Sint Eustatius and Saba",2020-04-09T00:00:00.000Z,0,2,0,0
1195,BES,"Bonaire, Sint Eustatius and Saba",2020-04-10T00:00:00.000Z,0,2,0,0
1196,BES,"Bonaire, Sint Eustatius and Saba",2020-04-11T00:00:00.000Z,0,2,0,0
1197,BES,"Bonaire, Sint Eustatius and Saba",2020-04-12T00:00:00.000Z,0,2,0,0
1198,BES,"Bonaire, Sint Eustatius and Saba",2020-04-13T00:00:00.000Z,1,3,0,0
1199,BES,"Bonaire, Sint Eustatius and Saba",2020-04-14T00:00:00.000Z,0,3,0,0
1200,BES,"Bonaire, Sint Eustatius and Saba",2020-04-15T00:00:00.000Z,1,4,0,0
1201,BES,"Bonaire, Sint Eustatius and Saba",2020-04-16T00:00:00.000Z,0,4,0,0
1202,BES,"Bonaire, Sint Eustatius and Saba",2020-04-17T00:00:00.000Z,0,4,0,0
1203,BES,"Bonaire, Sint Eustatius and Saba",2020-04-18T00:00:00.000Z,1,5,0,0
1204,BES,"Bonaire, Sint Eustatius and Saba",2020-04-19T00:00:00.000Z,0,5,0,0
1205,BES,"Bonaire, Sint Eustatius and Saba",2020-04-20T00:00:00.000Z,0,5,0,0
1206,BES,"Bonaire, Sint Eustatius and Saba",2020-04-21T00:00:00.000Z,0,5,0,0
1207,BES,"Bonaire, Sint Eustatius and Saba",2020-04-22T00:00:00.000Z,0,5,0,0
1208,BES,"Bonaire, Sint Eustatius and Saba",2020-04-23T00:00:00.000Z,0,5,0,0
1209,BIH,Bosnia and Herzegovina,2020-03-05T00:00:00.000Z,2,2,0,0
1210,BIH,Bosnia and Herzegovina,2020-03-06T00:00:00.000Z,0,2,0,0
1211,BIH,Bosnia and Herzegovina,2020-03-07T00:00:00.000Z,0,2,0,0
1212,BIH,Bosnia and Herzegovina,2020-03-08T00:00:00.000Z,0,2,0,0
1213,BIH,Bosnia and Herzegovina,2020-03-09T00:00:00.000Z,0,2,0,0
1214,BIH,Bosnia and Herzegovina,2020-03-10T00:00:00.000Z,0,2,0,0
1215,BIH,Bosnia and Herzegovina,2020-03-11T00:00:00.000Z,2,4,0,0
1216,BIH,Bosnia and Herzegovina,2020-03-12T00:00:00.000Z,0,4,0,0
1217,BIH,Bosnia and Herzegovina,2020-03-13T00:00:00.000Z,7,11,0,0
1218,BIH,Bosnia and Herzegovina,2020-03-14T00:00:00.000Z,0,11,0,0
1219,BIH,Bosnia and Herzegovina,2020-03-15T00:00:00.000Z,8,19,0,0
1220,BIH,Bosnia and Herzegovina,2020-03-16T00:00:00.000Z,0,19,0,0
1221,BIH,Bosnia and Herzegovina,2020-03-17T00:00:00.000Z,0,19,0,0
1222,BIH,Bosnia and Herzegovina,2020-03-18T00:00:00.000Z,17,36,0,0
1223,BIH,Bosnia and Herzegovina,2020-03-19T00:00:00.000Z,8,44,0,0
1224,BIH,Bosnia and Herzegovina,2020-03-20T00:00:00.000Z,0,44,0,0
1225,BIH,Bosnia and Herzegovina,2020-03-21T00:00:00.000Z,48,92,1,1
1226,BIH,Bosnia and Herzegovina,2020-03-22T00:00:00.000Z,0,92,0,1
1227,BIH,Bosnia and Herzegovina,2020-03-23T00:00:00.000Z,33,125,0,1
1228,BIH,Bosnia and Herzegovina,2020-03-24T00:00:00.000Z,6,131,0,1
1229,BIH,Bosnia and Herzegovina,2020-03-25T00:00:00.000Z,33,164,1,2
1230,BIH,Bosnia and Herzegovina,2020-03-26T00:00:00.000Z,9,173,1,3
1231,BIH,Bosnia and Herzegovina,2020-03-27T00:00:00.000Z,40,213,0,3
1232,BIH,Bosnia and Herzegovina,2020-03-28T00:00:00.000Z,20,233,1,4
1233,BIH,Bosnia and Herzegovina,2020-03-29T00:00:00.000Z,36,269,2,6
1234,BIH,Bosnia and Herzegovina,2020-03-30T00:00:00.000Z,56,325,0,6
1235,BIH,Bosnia and Herzegovina,2020-03-31T00:00:00.000Z,34,359,3,9
1236,BIH,Bosnia and Herzegovina,2020-04-01T00:00:00.000Z,54,413,3,12
1237,BIH,Bosnia and Herzegovina,2020-04-02T00:00:00.000Z,51,464,1,13
1238,BIH,Bosnia and Herzegovina,2020-04-03T00:00:00.000Z,57,521,3,16
1239,BIH,Bosnia and Herzegovina,2020-04-04T00:00:00.000Z,65,586,2,18
1240,BIH,Bosnia and Herzegovina,2020-04-05T00:00:00.000Z,46,632,3,21
1241,BIH,Bosnia and Herzegovina,2020-04-06T00:00:00.000Z,30,662,0,21
1242,BIH,Bosnia and Herzegovina,2020-04-07T00:00:00.000Z,33,695,7,28
1243,BIH,Bosnia and Herzegovina,2020-04-08T00:00:00.000Z,86,781,4,32
1244,BIH,Bosnia and Herzegovina,2020-04-09T00:00:00.000Z,35,816,3,35
1245,BIH,Bosnia and Herzegovina,2020-04-10T00:00:00.000Z,59,875,1,36
1246,BIH,Bosnia and Herzegovina,2020-04-11T00:00:00.000Z,26,901,1,37
1247,BIH,Bosnia and Herzegovina,2020-04-12T00:00:00.000Z,47,948,0,37
1248,BIH,Bosnia and Herzegovina,2020-04-13T00:00:00.000Z,59,1007,1,38
1249,BIH,Bosnia and Herzegovina,2020-04-14T00:00:00.000Z,27,1034,0,38
1250,BIH,Bosnia and Herzegovina,2020-04-15T00:00:00.000Z,52,1086,2,40
1251,BIH,Bosnia and Herzegovina,2020-04-16T00:00:00.000Z,30,1116,1,41
1252,BIH,Bosnia and Herzegovina,2020-04-17T00:00:00.000Z,53,1169,1,42
1253,BIH,Bosnia and Herzegovina,2020-04-18T00:00:00.000Z,41,1210,2,44
1254,BIH,Bosnia and Herzegovina,2020-04-19T00:00:00.000Z,58,1268,2,46
1255,BIH,Bosnia and Herzegovina,2020-04-20T00:00:00.000Z,18,1286,0,46
1256,BIH,Bosnia and Herzegovina,2020-04-21T00:00:00.000Z,14,1300,3,49
1257,BIH,Bosnia and Herzegovina,2020-04-22T00:00:00.000Z,40,1340,1,50
1258,BIH,Bosnia and Herzegovina,2020-04-23T00:00:00.000Z,0,1340,0,50
1259,BWA,Botswana,2020-04-01T00:00:00.000Z,3,3,0,0
1260,BWA,Botswana,2020-04-02T00:00:00.000Z,0,3,1,1
1261,BWA,Botswana,2020-04-03T00:00:00.000Z,1,4,0,1
1262,BWA,Botswana,2020-04-04T00:00:00.000Z,0,4,0,1
1263,BWA,Botswana,2020-04-05T00:00:00.000Z,0,4,0,1
1264,BWA,Botswana,2020-04-06T00:00:00.000Z,0,4,0,1
1265,BWA,Botswana,2020-04-07T00:00:00.000Z,2,6,0,1
1266,BWA,Botswana,2020-04-08T00:00:00.000Z,0,6,0,1
1267,BWA,Botswana,2020-04-09T00:00:00.000Z,0,6,0,1
1268,BWA,Botswana,2020-04-10T00:00:00.000Z,7,13,0,1
1269,BWA,Botswana,2020-04-11T00:00:00.000Z,0,13,0,1
1270,BWA,Botswana,2020-04-12T00:00:00.000Z,0,13,0,1
1271,BWA,Botswana,2020-04-13T00:00:00.000Z,0,13,0,1
1272,BWA,Botswana,2020-04-14T00:00:00.000Z,0,13,0,1
1273,BWA,Botswana,2020-04-15T00:00:00.000Z,0,13,0,1
1274,BWA,Botswana,2020-04-16T00:00:00.000Z,0,13,0,1
1275,BWA,Botswana,2020-04-17T00:00:00.000Z,2,15,0,1
1276,BWA,Botswana,2020-04-18T00:00:00.000Z,0,15,0,1
1277,BWA,Botswana,2020-04-19T00:00:00.000Z,0,15,0,1
1278,BWA,Botswana,2020-04-20T00:00:00.000Z,5,20,0,1
1279,BWA,Botswana,2020-04-21T00:00:00.000Z,0,20,0,1
1280,BWA,Botswana,2020-04-22T00:00:00.000Z,0,20,0,1
1281,BWA,Botswana,2020-04-23T00:00:00.000Z,2,22,0,1
1282,BRA,Brazil,2020-02-26T00:00:00.000Z,1,1,0,0
1283,BRA,Brazil,2020-02-27T00:00:00.000Z,0,1,0,0
1284,BRA,Brazil,2020-02-28T00:00:00.000Z,0,1,0,0
1285,BRA,Brazil,2020-02-29T00:00:00.000Z,0,1,0,0
1286,BRA,Brazil,2020-03-01T00:00:00.000Z,1,2,0,0
1287,BRA,Brazil,2020-03-02T00:00:00.000Z,0,2,0,0
1288,BRA,Brazil,2020-03-03T00:00:00.000Z,0,2,0,0
1289,BRA,Brazil,2020-03-04T00:00:00.000Z,1,3,0,0
1290,BRA,Brazil,2020-03-05T00:00:00.000Z,4,7,0,0
1291,BRA,Brazil,2020-03-06T00:00:00.000Z,1,8,0,0
1292,BRA,Brazil,2020-03-07T00:00:00.000Z,11,19,0,0
1293,BRA,Brazil,2020-03-08T00:00:00.000Z,0,19,0,0
1294,BRA,Brazil,2020-03-09T00:00:00.000Z,6,25,0,0
1295,BRA,Brazil,2020-03-10T00:00:00.000Z,0,25,0,0
1296,BRA,Brazil,2020-03-11T00:00:00.000Z,9,34,0,0
1297,BRA,Brazil,2020-03-12T00:00:00.000Z,18,52,0,0
1298,BRA,Brazil,2020-03-13T00:00:00.000Z,46,98,0,0
1299,BRA,Brazil,2020-03-14T00:00:00.000Z,23,121,0,0
1300,BRA,Brazil,2020-03-15T00:00:00.000Z,0,121,0,0
1301,BRA,Brazil,2020-03-16T00:00:00.000Z,79,200,0,0
1302,BRA,Brazil,2020-03-17T00:00:00.000Z,34,234,0,0
1303,BRA,Brazil,2020-03-18T00:00:00.000Z,57,291,1,1
1304,BRA,Brazil,2020-03-19T00:00:00.000Z,137,428,3,4
1305,BRA,Brazil,2020-03-20T00:00:00.000Z,193,621,0,4
1306,BRA,Brazil,2020-03-21T00:00:00.000Z,283,904,7,11
1307,BRA,Brazil,2020-03-22T00:00:00.000Z,0,904,0,11
1308,BRA,Brazil,2020-03-23T00:00:00.000Z,0,904,0,11
1309,BRA,Brazil,2020-03-24T00:00:00.000Z,1297,2201,35,46
1310,BRA,Brazil,2020-03-25T00:00:00.000Z,0,2201,0,46
1311,BRA,Brazil,2020-03-26T00:00:00.000Z,232,2433,11,57
1312,BRA,Brazil,2020-03-27T00:00:00.000Z,0,2433,0,57
1313,BRA,Brazil,2020-03-28T00:00:00.000Z,482,2915,20,77
1314,BRA,Brazil,2020-03-29T00:00:00.000Z,502,3417,15,92
1315,BRA,Brazil,2020-03-30T00:00:00.000Z,487,3904,22,114
1316,BRA,Brazil,2020-03-31T00:00:00.000Z,352,4256,22,136
1317,BRA,Brazil,2020-04-01T00:00:00.000Z,323,4579,23,159
1318,BRA,Brazil,2020-04-02T00:00:00.000Z,1138,5717,42,201
1319,BRA,Brazil,2020-04-03T00:00:00.000Z,1119,6836,40,241
1320,BRA,Brazil,2020-04-04T00:00:00.000Z,1074,7910,58,299
1321,BRA,Brazil,2020-04-05T00:00:00.000Z,1146,9056,60,359
1322,BRA,Brazil,2020-04-06T00:00:00.000Z,1222,10278,73,432
1323,BRA,Brazil,2020-04-07T00:00:00.000Z,852,11130,54,486
1324,BRA,Brazil,2020-04-08T00:00:00.000Z,926,12056,67,553
1325,BRA,Brazil,2020-04-09T00:00:00.000Z,1661,13717,114,667
1326,BRA,Brazil,2020-04-10T00:00:00.000Z,2210,15927,133,800
1327,BRA,Brazil,2020-04-11T00:00:00.000Z,1930,17857,141,941
1328,BRA,Brazil,2020-04-12T00:00:00.000Z,1781,19638,115,1056
1329,BRA,Brazil,2020-04-13T00:00:00.000Z,1089,20727,68,1124
1330,BRA,Brazil,2020-04-14T00:00:00.000Z,1442,22169,99,1223
1331,BRA,Brazil,2020-04-15T00:00:00.000Z,1261,23430,105,1328
1332,BRA,Brazil,2020-04-16T00:00:00.000Z,1832,25262,204,1532
1333,BRA,Brazil,2020-04-17T00:00:00.000Z,3058,28320,204,1736
1334,BRA,Brazil,2020-04-18T00:00:00.000Z,2105,30425,188,1924
1335,BRA,Brazil,2020-04-19T00:00:00.000Z,3257,33682,217,2141
1336,BRA,Brazil,2020-04-20T00:00:00.000Z,2917,36599,206,2347
1337,BRA,Brazil,2020-04-21T00:00:00.000Z,2055,38654,115,2462
1338,BRA,Brazil,2020-04-22T00:00:00.000Z,1927,40581,113,2575
1339,BRA,Brazil,2020-04-23T00:00:00.000Z,2498,43079,166,2741
1340,VGB,British Virgin Islands,2020-03-26T00:00:00.000Z,2,2,0,0
1341,VGB,British Virgin Islands,2020-03-27T00:00:00.000Z,0,2,0,0
1342,VGB,British Virgin Islands,2020-03-28T00:00:00.000Z,0,2,0,0
1343,VGB,British Virgin Islands,2020-03-29T00:00:00.000Z,0,2,0,0
1344,VGB,British Virgin Islands,2020-03-30T00:00:00.000Z,0,2,0,0
1345,VGB,British Virgin Islands,2020-03-31T00:00:00.000Z,0,2,0,0
1346,VGB,British Virgin Islands,2020-04-01T00:00:00.000Z,1,3,0,0
1347,VGB,British Virgin Islands,2020-04-02T00:00:00.000Z,0,3,0,0
1348,VGB,British Virgin Islands,2020-04-03T00:00:00.000Z,0,3,0,0
1349,VGB,British Virgin Islands,2020-04-04T00:00:00.000Z,0,3,0,0
1350,VGB,British Virgin Islands,2020-04-05T00:00:00.000Z,0,3,0,0
1351,VGB,British Virgin Islands,2020-04-06T00:00:00.000Z,0,3,0,0
1352,VGB,British Virgin Islands,2020-04-07T00:00:00.000Z,0,3,0,0
1353,VGB,British Virgin Islands,2020-04-08T00:00:00.000Z,0,3,0,0
1354,VGB,British Virgin Islands,2020-04-09T00:00:00.000Z,0,3,0,0
1355,VGB,British Virgin Islands,2020-04-10T00:00:00.000Z,0,3,0,0
1356,VGB,British Virgin Islands,2020-04-11T00:00:00.000Z,0,3,0,0
1357,VGB,British Virgin Islands,2020-04-12T00:00:00.000Z,0,3,0,0
1358,VGB,British Virgin Islands,2020-04-13T00:00:00.000Z,0,3,0,0
1359,VGB,British Virgin Islands,2020-04-14T00:00:00.000Z,0,3,0,0
1360,VGB,British Virgin Islands,2020-04-15T00:00:00.000Z,0,3,0,0
1361,VGB,British Virgin Islands,2020-04-16T00:00:00.000Z,0,3,0,0
1362,VGB,British Virgin Islands,2020-04-17T00:00:00.000Z,0,3,0,0
1363,VGB,British Virgin Islands,2020-04-18T00:00:00.000Z,0,3,0,0
1364,VGB,British Virgin Islands,2020-04-19T00:00:00.000Z,0,3,0,0
1365,VGB,British Virgin Islands,2020-04-20T00:00:00.000Z,1,4,1,1
1366,VGB,British Virgin Islands,2020-04-21T00:00:00.000Z,0,4,0,1
1367,VGB,British Virgin Islands,2020-04-22T00:00:00.000Z,0,4,0,1
1368,VGB,British Virgin Islands,2020-04-23T00:00:00.000Z,0,4,0,1
1369,BRN,Brunei Darussalam,2020-03-10T00:00:00.000Z,1,1,0,0
1370,BRN,Brunei Darussalam,2020-03-11T00:00:00.000Z,11,12,0,0
1371,BRN,Brunei Darussalam,2020-03-12T00:00:00.000Z,0,12,0,0
1372,BRN,Brunei Darussalam,2020-03-13T00:00:00.000Z,0,12,0,0
1373,BRN,Brunei Darussalam,2020-03-14T00:00:00.000Z,13,25,0,0
1374,BRN,Brunei Darussalam,2020-03-15T00:00:00.000Z,15,40,0,0
1375,BRN,Brunei Darussalam,2020-03-16T00:00:00.000Z,10,50,0,0
1376,BRN,Brunei Darussalam,2020-03-17T00:00:00.000Z,4,54,0,0
1377,BRN,Brunei Darussalam,2020-03-18T00:00:00.000Z,2,56,0,0
1378,BRN,Brunei Darussalam,2020-03-19T00:00:00.000Z,17,73,0,0
1379,BRN,Brunei Darussalam,2020-03-20T00:00:00.000Z,5,78,0,0
1380,BRN,Brunei Darussalam,2020-03-21T00:00:00.000Z,5,83,0,0
1381,BRN,Brunei Darussalam,2020-03-22T00:00:00.000Z,0,83,0,0
1382,BRN,Brunei Darussalam,2020-03-23T00:00:00.000Z,5,88,0,0
1383,BRN,Brunei Darussalam,2020-03-24T00:00:00.000Z,3,91,0,0
1384,BRN,Brunei Darussalam,2020-03-25T00:00:00.000Z,13,104,0,0
1385,BRN,Brunei Darussalam,2020-03-26T00:00:00.000Z,5,109,0,0
1386,BRN,Brunei Darussalam,2020-03-27T00:00:00.000Z,5,114,0,0
1387,BRN,Brunei Darussalam,2020-03-28T00:00:00.000Z,1,115,1,1
1388,BRN,Brunei Darussalam,2020-03-29T00:00:00.000Z,5,120,0,1
1389,BRN,Brunei Darussalam,2020-03-30T00:00:00.000Z,6,126,0,1
1390,BRN,Brunei Darussalam,2020-03-31T00:00:00.000Z,1,127,0,1
1391,BRN,Brunei Darussalam,2020-04-01T00:00:00.000Z,2,129,0,1
1392,BRN,Brunei Darussalam,2020-04-02T00:00:00.000Z,2,131,0,1
1393,BRN,Brunei Darussalam,2020-04-03T00:00:00.000Z,2,133,0,1
1394,BRN,Brunei Darussalam,2020-04-04T00:00:00.000Z,1,134,0,1
1395,BRN,Brunei Darussalam,2020-04-05T00:00:00.000Z,1,135,0,1
1396,BRN,Brunei Darussalam,2020-04-06T00:00:00.000Z,0,135,0,1
1397,BRN,Brunei Darussalam,2020-04-07T00:00:00.000Z,0,135,0,1
1398,BRN,Brunei Darussalam,2020-04-08T00:00:00.000Z,0,135,0,1
1399,BRN,Brunei Darussalam,2020-04-09T00:00:00.000Z,0,135,0,1
